SystemCodeNumber,Capacity,Occupancy,IsSpecialDay,QueueLength,Timestamp,OccupancyRate,VehicleType_bike,VehicleType_car,VehicleType_cycle,VehicleType_truck,TrafficLevel,DayOfWeek
BHMBCCMKT01,577,56,0,2,2016-11-04 08:26:32,0.09705372616984402,0,0,0,1,0,4
BHMBCCMKT01,577,71,0,2,2016-11-04 08:59:32,0.12305025996533796,0,1,0,0,0,4
BHMBCCMKT01,577,97,0,2,2016-11-04 09:33:32,0.1681109185441941,0,1,0,0,0,4
BHMBCCMKT01,577,115,0,3,2016-11-04 10:00:29,0.19930675909878684,0,1,0,0,0,4
BHMBCCMKT01,577,135,0,4,2016-11-04 10:26:31,0.2339688041594454,0,1,0,0,0,4
BHMBCCMKT01,577,154,0,6,2016-11-04 11:00:33,0.2668977469670711,0,1,0,0,1,4
BHMBCCMKT01,577,179,0,8,2016-11-04 11:33:31,0.31022530329289427,0,1,0,0,2,4
BHMBCCMKT01,577,183,0,10,2016-11-04 12:00:31,0.317157712305026,0,1,0,0,2,4
BHMBCCMKT01,577,182,0,9,2016-11-04 12:33:34,0.31542461005199307,0,1,0,0,2,4
BHMBCCMKT01,577,171,0,8,2016-11-04 13:00:30,0.29636048526863085,0,1,0,0,2,4
BHMBCCMKT01,577,173,0,6,2016-11-04 13:26:33,0.29982668977469673,0,1,0,0,1,4
BHMBCCMKT01,577,179,0,8,2016-11-04 13:59:31,0.31022530329289427,0,1,0,0,2,4
BHMBCCMKT01,577,167,0,5,2016-11-04 14:26:30,0.28942807625649913,0,1,0,0,1,4
BHMBCCMKT01,577,156,0,2,2016-11-04 15:00:30,0.2703639514731369,0,1,0,0,0,4
BHMBCCMKT01,577,145,0,3,2016-11-04 15:26:30,0.2512998266897747,0,1,0,0,0,4
BHMBCCMKT01,577,136,0,3,2016-11-04 16:00:33,0.23570190641247835,0,1,0,0,0,4
BHMBCCMKT01,577,119,0,2,2016-11-04 16:26:30,0.20623916811091855,0,1,0,0,0,4
BHMBCCMKT01,577,43,0,2,2016-11-05 08:00:35,0.07452339688041594,1,0,0,0,0,5
BHMBCCMKT01,577,48,0,1,2016-11-05 08:26:35,0.0831889081455806,0,1,0,0,0,5
BHMBCCMKT01,577,59,0,2,2016-11-05 08:59:37,0.1022530329289428,1,0,0,0,0,5
BHMBCCMKT01,577,90,0,4,2016-11-05 09:26:38,0.1559792027729636,0,1,0,0,1,5
BHMBCCMKT01,577,135,0,2,2016-11-05 09:59:37,0.2339688041594454,0,1,0,0,0,5
BHMBCCMKT01,577,181,0,4,2016-11-05 10:33:38,0.31369150779896016,0,1,0,0,1,5
BHMBCCMKT01,577,224,0,5,2016-11-05 10:59:39,0.3882149046793761,0,0,0,1,1,5
BHMBCCMKT01,577,243,0,6,2016-11-05 11:26:38,0.42114384748700173,0,1,0,0,1,5
BHMBCCMKT01,577,278,0,10,2016-11-05 12:06:39,0.48180242634315423,0,1,0,0,2,5
BHMBCCMKT01,577,288,0,10,2016-11-05 12:26:41,0.49913344887348354,0,1,0,0,2,5
BHMBCCMKT01,577,331,0,7,2016-11-05 13:00:37,0.5736568457538995,0,1,0,0,1,5
BHMBCCMKT01,577,351,0,10,2016-11-05 13:33:39,0.608318890814558,0,0,1,0,2,5
BHMBCCMKT01,577,361,0,7,2016-11-05 13:59:41,0.6256499133448874,1,0,0,0,1,5
BHMBCCMKT01,577,346,0,5,2016-11-05 14:26:39,0.5996533795493935,0,1,0,0,1,5
BHMBCCMKT01,577,369,0,3,2016-11-05 15:00:40,0.6395147313691508,0,1,0,0,0,5
BHMBCCMKT01,577,390,0,3,2016-11-05 15:26:40,0.6759098786828422,0,0,1,0,0,5
BHMBCCMKT01,577,368,0,2,2016-11-05 16:00:41,0.6377816291161178,1,0,0,0,0,5
BHMBCCMKT01,577,340,0,2,2016-11-05 16:26:40,0.5892547660311959,1,0,0,0,0,5
BHMBCCMKT01,577,35,1,2,2016-11-06 08:00:42,0.060658578856152515,0,0,0,1,0,6
BHMBCCMKT01,577,35,1,2,2016-11-06 08:26:43,0.060658578856152515,0,1,0,0,0,6
BHMBCCMKT01,577,36,1,3,2016-11-06 09:00:42,0.06239168110918544,0,1,0,0,0,6
BHMBCCMKT01,577,39,1,4,2016-11-06 09:33:44,0.06759098786828423,1,0,0,0,0,6
BHMBCCMKT01,577,46,1,4,2016-11-06 10:00:43,0.07972270363951472,0,1,0,0,0,6
BHMBCCMKT01,577,53,1,4,2016-11-06 10:26:46,0.09185441941074524,1,0,0,0,0,6
BHMBCCMKT01,577,77,1,6,2016-11-06 10:59:45,0.13344887348353554,1,0,0,0,1,6
BHMBCCMKT01,577,96,1,7,2016-11-06 11:26:44,0.1663778162911612,0,1,0,0,1,6
BHMBCCMKT01,577,124,1,7,2016-11-06 11:59:43,0.21490467937608318,0,0,1,0,1,6
BHMBCCMKT01,577,153,1,12,2016-11-06 12:26:47,0.2651646447140381,0,0,1,0,2,6
BHMBCCMKT01,577,178,1,8,2016-11-06 13:06:45,0.30849220103986136,1,0,0,0,1,6
BHMBCCMKT01,577,188,1,9,2016-11-06 13:26:43,0.32582322357019067,0,0,1,0,1,6
BHMBCCMKT01,577,216,1,9,2016-11-06 13:59:46,0.37435008665511266,1,0,0,0,1,6
BHMBCCMKT01,577,225,1,8,2016-11-06 14:33:47,0.389948006932409,0,1,0,0,1,6
BHMBCCMKT01,577,211,1,4,2016-11-06 15:00:47,0.36568457538994803,0,1,0,0,0,6
BHMBCCMKT01,577,188,1,4,2016-11-06 15:26:45,0.32582322357019067,0,1,0,0,0,6
BHMBCCMKT01,577,163,1,4,2016-11-06 15:59:48,0.2824956672443674,0,1,0,0,0,6
BHMBCCMKT01,577,130,1,2,2016-11-06 16:26:45,0.22530329289428075,1,0,0,0,0,6
BHMBCCMKT01,577,30,0,2,2016-11-07 08:00:52,0.05199306759098787,0,0,0,1,0,0
BHMBCCMKT01,577,38,0,2,2016-11-07 08:26:53,0.0658578856152513,0,1,0,0,0,0
BHMBCCMKT01,577,49,0,1,2016-11-07 08:59:50,0.08492201039861352,0,0,1,0,0,0
BHMBCCMKT01,577,61,0,3,2016-11-07 09:26:49,0.10571923743500866,0,1,0,0,0,0
BHMBCCMKT01,577,87,0,3,2016-11-07 09:59:50,0.15077989601386482,1,0,0,0,0,0
BHMBCCMKT01,577,110,0,3,2016-11-07 10:26:49,0.19064124783362218,0,1,0,0,0,0
BHMBCCMKT01,577,142,0,5,2016-11-07 10:59:51,0.24610051993067592,0,1,0,0,1,0
BHMBCCMKT01,577,157,0,9,2016-11-07 11:26:51,0.2720970537261698,0,1,0,0,2,0
BHMBCCMKT01,577,157,0,6,2016-11-07 11:59:51,0.2720970537261698,0,1,0,0,1,0
BHMBCCMKT01,577,160,0,9,2016-11-07 12:26:50,0.2772963604852686,0,1,0,0,2,0
BHMBCCMKT01,577,154,0,9,2016-11-07 12:59:53,0.2668977469670711,0,0,0,1,2,0
BHMBCCMKT01,577,161,0,8,2016-11-07 13:33:52,0.27902946273830154,1,0,0,0,2,0
BHMBCCMKT01,577,162,0,6,2016-11-07 13:59:54,0.2807625649913345,1,0,0,0,1,0
BHMBCCMKT01,577,156,0,4,2016-11-07 14:33:55,0.2703639514731369,0,1,0,0,1,0
BHMBCCMKT01,577,148,0,3,2016-11-07 15:00:51,0.2564991334488735,0,1,0,0,0,0
BHMBCCMKT01,577,124,0,2,2016-11-07 15:33:53,0.21490467937608318,0,1,0,0,0,0
BHMBCCMKT01,577,119,0,2,2016-11-07 16:00:51,0.20623916811091855,0,0,0,1,0,0
BHMBCCMKT01,577,118,0,2,2016-11-07 16:33:53,0.2045060658578856,0,1,0,0,0,0
BHMBCCMKT01,577,34,0,2,2016-11-08 07:59:58,0.058925476603119586,0,1,0,0,0,1
BHMBCCMKT01,577,36,0,1,2016-11-08 08:26:55,0.06239168110918544,0,1,0,0,0,1
BHMBCCMKT01,577,46,0,2,2016-11-08 08:59:56,0.07972270363951472,0,1,0,0,1,1
BHMBCCMKT01,577,68,0,2,2016-11-08 09:26:56,0.11785095320623917,0,0,0,1,0,1
BHMBCCMKT01,577,112,0,2,2016-11-08 09:59:56,0.19410745233968804,0,1,0,0,0,1
BHMBCCMKT01,577,150,0,5,2016-11-08 10:33:59,0.25996533795493937,0,0,1,0,1,1
BHMBCCMKT01,577,178,0,6,2016-11-08 11:00:00,0.30849220103986136,0,1,0,0,1,1
BHMBCCMKT01,577,196,0,8,2016-11-08 11:33:56,0.3396880415944541,0,0,1,0,2,1
BHMBCCMKT01,577,236,0,7,2016-11-08 11:59:58,0.4090121317157712,1,0,0,0,1,1
BHMBCCMKT01,577,250,0,11,2016-11-08 12:27:01,0.43327556325823224,0,0,1,0,2,1
BHMBCCMKT01,577,253,0,9,2016-11-08 13:00:00,0.43847487001733104,0,1,0,0,2,1
BHMBCCMKT01,577,237,0,10,2016-11-08 13:34:01,0.41074523396880414,0,1,0,0,2,1
BHMBCCMKT01,577,223,0,5,2016-11-08 14:00:59,0.38648180242634317,1,0,0,0,1,1
BHMBCCMKT01,577,196,0,4,2016-11-08 14:26:58,0.3396880415944541,0,1,0,0,1,1
BHMBCCMKT01,577,163,0,2,2016-11-08 15:00:02,0.2824956672443674,0,1,0,0,0,1
BHMBCCMKT01,577,144,0,4,2016-11-08 15:33:57,0.24956672443674177,0,1,0,0,1,1
BHMBCCMKT01,577,127,0,2,2016-11-08 16:01:02,0.22010398613518198,1,0,0,0,0,1
BHMBCCMKT01,577,106,0,2,2016-11-08 16:34:02,0.18370883882149047,0,1,0,0,0,1
BHMBCCMKT01,577,32,0,2,2016-11-09 08:00:02,0.05545927209705372,0,1,0,0,0,2
BHMBCCMKT01,577,37,0,1,2016-11-09 08:27:02,0.06412478336221837,0,0,1,0,0,2
BHMBCCMKT01,577,43,0,3,2016-11-09 09:00:07,0.07452339688041594,0,0,1,0,0,2
BHMBCCMKT01,577,61,0,2,2016-11-09 09:34:05,0.10571923743500866,0,1,0,0,0,2
BHMBCCMKT01,577,88,0,3,2016-11-09 10:00:05,0.15251299826689774,0,0,0,1,0,2
BHMBCCMKT01,577,107,0,4,2016-11-09 10:27:03,0.1854419410745234,0,1,0,0,0,2
BHMBCCMKT01,577,130,0,6,2016-11-09 11:00:04,0.22530329289428075,0,1,0,0,1,2
BHMBCCMKT01,577,151,0,8,2016-11-09 11:27:04,0.2616984402079723,0,1,0,0,2,2
BHMBCCMKT01,577,152,0,9,2016-11-09 12:00:06,0.2634315424610052,0,1,0,0,2,2
BHMBCCMKT01,577,160,0,9,2016-11-09 12:27:05,0.2772963604852686,0,0,1,0,2,2
BHMBCCMKT01,577,172,0,9,2016-11-09 13:00:08,0.29809358752166376,0,1,0,0,2,2
BHMBCCMKT01,577,172,0,9,2016-11-09 13:27:04,0.29809358752166376,0,0,0,1,2,2
BHMBCCMKT01,577,163,0,5,2016-11-09 14:00:04,0.2824956672443674,0,1,0,0,1,2
BHMBCCMKT01,577,152,0,4,2016-11-09 14:27:08,0.2634315424610052,0,1,0,0,1,2
BHMBCCMKT01,577,134,0,2,2016-11-09 15:00:06,0.2322357019064125,0,1,0,0,0,2
BHMBCCMKT01,577,124,0,3,2016-11-09 15:34:05,0.21490467937608318,1,0,0,0,0,2
BHMBCCMKT01,577,108,0,2,2016-11-09 16:00:09,0.18717504332755633,0,0,0,1,0,2
BHMBCCMKT01,577,94,0,3,2016-11-09 16:34:06,0.16291161178509533,0,0,1,0,0,2
BHMBCCMKT01,577,36,0,1,2016-11-10 08:00:12,0.06239168110918544,0,1,0,0,0,3
BHMBCCMKT01,577,41,0,2,2016-11-10 08:34:11,0.07105719237435008,1,0,0,0,0,3
BHMBCCMKT01,577,49,0,2,2016-11-10 09:00:09,0.08492201039861352,0,0,1,0,0,3
BHMBCCMKT01,577,65,0,2,2016-11-10 09:27:11,0.11265164644714037,0,1,0,0,0,3
BHMBCCMKT01,577,93,0,3,2016-11-10 10:00:12,0.1611785095320624,1,0,0,0,0,3
BHMBCCMKT01,577,126,0,3,2016-11-10 10:27:10,0.21837088388214904,0,1,0,0,0,3
BHMBCCMKT01,577,160,0,6,2016-11-10 11:00:12,0.2772963604852686,0,1,0,0,1,3
BHMBCCMKT01,577,186,0,6,2016-11-10 11:27:14,0.3223570190641248,0,0,1,0,1,3
BHMBCCMKT01,577,201,0,9,2016-11-10 12:00:10,0.3483535528596187,1,0,0,0,2,3
BHMBCCMKT01,577,208,0,9,2016-11-10 12:27:14,0.36048526863084923,0,1,0,0,2,3
BHMBCCMKT01,577,208,0,9,2016-11-10 13:00:13,0.36048526863084923,0,1,0,0,2,3
BHMBCCMKT01,577,200,0,10,2016-11-10 13:34:14,0.3466204506065858,0,1,0,0,2,3
BHMBCCMKT01,577,201,0,5,2016-11-10 14:00:15,0.3483535528596187,0,1,0,0,1,3
BHMBCCMKT01,577,190,0,4,2016-11-10 14:27:13,0.3292894280762565,0,1,0,0,1,3
BHMBCCMKT01,577,162,0,3,2016-11-10 15:00:13,0.2807625649913345,0,1,0,0,0,3
BHMBCCMKT01,577,153,0,3,2016-11-10 15:27:15,0.2651646447140381,0,1,0,0,0,3
BHMBCCMKT01,577,147,0,2,2016-11-10 16:00:15,0.25476603119584057,0,1,0,0,1,3
BHMBCCMKT01,577,136,0,2,2016-11-10 16:27:13,0.23570190641247835,1,0,0,0,0,3
BHMBCCMKT01,577,39,0,2,2016-11-11 08:00:17,0.06759098786828423,0,1,0,0,0,4
BHMBCCMKT01,577,42,0,2,2016-11-11 08:27:19,0.07279029462738301,0,1,0,0,0,4
BHMBCCMKT01,577,63,0,3,2016-11-11 09:00:19,0.10918544194107452,0,1,0,0,0,4
BHMBCCMKT01,577,82,0,3,2016-11-11 09:27:16,0.14211438474870017,0,1,0,0,0,4
BHMBCCMKT01,577,122,0,3,2016-11-11 10:00:16,0.21143847487001732,0,1,0,0,0,4
BHMBCCMKT01,577,147,0,3,2016-11-11 10:27:18,0.25476603119584057,0,1,0,0,0,4
BHMBCCMKT01,577,169,0,7,2016-11-11 11:00:18,0.292894280762565,0,0,0,1,1,4
BHMBCCMKT01,577,191,0,6,2016-11-11 11:27:18,0.3310225303292894,0,1,0,0,1,4
BHMBCCMKT01,577,188,0,7,2016-11-11 12:00:21,0.32582322357019067,0,1,0,0,1,4
BHMBCCMKT01,577,178,0,9,2016-11-11 12:27:21,0.30849220103986136,0,1,0,0,2,4
BHMBCCMKT01,577,164,0,6,2016-11-11 13:00:19,0.28422876949740034,0,1,0,0,1,4
BHMBCCMKT01,577,166,0,8,2016-11-11 13:34:21,0.2876949740034662,0,1,0,0,2,4
BHMBCCMKT01,577,170,0,4,2016-11-11 14:00:21,0.29462738301559793,0,1,0,0,1,4
BHMBCCMKT01,577,161,0,4,2016-11-11 14:27:18,0.27902946273830154,0,1,0,0,1,4
BHMBCCMKT01,577,162,0,3,2016-11-11 15:00:21,0.2807625649913345,0,1,0,0,0,4
BHMBCCMKT01,577,142,0,2,2016-11-11 15:34:20,0.24610051993067592,1,0,0,0,0,4
BHMBCCMKT01,577,138,0,2,2016-11-11 16:00:21,0.2391681109185442,0,1,0,0,1,4
BHMBCCMKT01,577,124,0,3,2016-11-11 16:34:18,0.21490467937608318,1,0,0,0,1,4
BHMBCCMKT01,577,33,0,1,2016-11-12 08:00:26,0.05719237435008666,0,1,0,0,0,5
BHMBCCMKT01,577,37,0,2,2016-11-12 08:27:25,0.06412478336221837,0,1,0,0,0,5
BHMBCCMKT01,577,50,0,1,2016-11-12 09:00:26,0.08665511265164645,1,0,0,0,0,5
BHMBCCMKT01,577,73,0,3,2016-11-12 09:27:26,0.1265164644714038,0,0,1,0,1,5
BHMBCCMKT01,577,124,0,4,2016-11-12 10:00:25,0.21490467937608318,0,1,0,0,0,5
BHMBCCMKT01,577,159,0,3,2016-11-12 10:27:27,0.2755632582322357,0,1,0,0,0,5
BHMBCCMKT01,577,212,0,6,2016-11-12 11:00:27,0.36741767764298094,0,1,0,0,1,5
BHMBCCMKT01,577,251,0,6,2016-11-12 11:34:23,0.43500866551126516,0,0,1,0,1,5
BHMBCCMKT01,577,291,0,7,2016-11-12 12:00:27,0.5043327556325823,0,1,0,0,1,5
BHMBCCMKT01,577,306,0,10,2016-11-12 12:27:23,0.5303292894280762,0,1,0,0,2,5
BHMBCCMKT01,577,321,0,9,2016-11-12 13:00:28,0.5563258232235702,0,1,0,0,2,5
BHMBCCMKT01,577,341,0,10,2016-11-12 13:27:27,0.5909878682842288,0,1,0,0,2,5
BHMBCCMKT01,577,383,0,6,2016-11-12 14:00:26,0.6637781629116117,0,1,0,0,1,5
BHMBCCMKT01,577,416,0,6,2016-11-12 14:27:28,0.7209705372616985,1,0,0,0,1,5
BHMBCCMKT01,577,449,0,4,2016-11-12 15:00:28,0.7781629116117851,0,0,0,1,0,5
BHMBCCMKT01,577,442,0,3,2016-11-12 15:27:27,0.7660311958405546,0,1,0,0,0,5
BHMBCCMKT01,577,418,0,3,2016-11-12 16:00:24,0.7244367417677643,0,1,0,0,1,5
BHMBCCMKT01,577,356,0,3,2016-11-12 16:34:28,0.6169844020797227,1,0,0,0,0,5
BHMBCCMKT01,577,23,1,1,2016-11-13 08:00:29,0.03986135181975736,0,1,0,0,0,6
BHMBCCMKT01,577,24,1,3,2016-11-13 08:27:31,0.0415944540727903,0,0,1,0,1,6
BHMBCCMKT01,577,27,1,2,2016-11-13 09:00:32,0.04679376083188908,0,1,0,0,0,6
BHMBCCMKT01,577,28,1,2,2016-11-13 09:34:15,0.04852686308492201,0,0,0,1,0,6
BHMBCCMKT01,577,32,1,4,2016-11-13 10:00:31,0.05545927209705372,0,1,0,0,0,6
BHMBCCMKT01,577,46,1,5,2016-11-13 10:33:32,0.07972270363951472,0,0,1,0,1,6
BHMBCCMKT01,577,69,1,7,2016-11-13 11:00:32,0.1195840554592721,0,0,1,0,1,6
BHMBCCMKT01,577,95,1,11,2016-11-13 11:27:32,0.16464471403812825,0,1,0,0,2,6
BHMBCCMKT01,577,128,1,12,2016-11-13 12:00:34,0.2218370883882149,1,0,0,0,2,6
BHMBCCMKT01,577,154,1,13,2016-11-13 12:27:31,0.2668977469670711,0,0,1,0,2,6
BHMBCCMKT01,577,191,1,13,2016-11-13 13:07:31,0.3310225303292894,0,1,0,0,2,6
BHMBCCMKT01,577,204,1,12,2016-11-13 13:33:34,0.3535528596187175,0,1,0,0,2,6
BHMBCCMKT01,577,220,1,7,2016-11-13 14:00:35,0.38128249566724437,1,0,0,0,1,6
BHMBCCMKT01,577,233,1,7,2016-11-13 14:27:35,0.4038128249566724,0,0,0,1,1,6
BHMBCCMKT01,577,220,1,5,2016-11-13 15:00:35,0.38128249566724437,1,0,0,0,0,6
BHMBCCMKT01,577,205,1,4,2016-11-13 15:27:35,0.35528596187175043,0,0,0,1,0,6
BHMBCCMKT01,577,170,1,4,2016-11-13 16:00:32,0.29462738301559793,0,1,0,0,1,6
BHMBCCMKT01,577,133,1,4,2016-11-13 16:27:34,0.23050259965337955,0,1,0,0,0,6
BHMBCCMKT01,577,31,0,1,2016-11-14 08:00:37,0.053726169844020795,0,1,0,0,0,0
BHMBCCMKT01,577,36,0,1,2016-11-14 08:33:40,0.06239168110918544,0,1,0,0,0,0
BHMBCCMKT01,577,42,0,1,2016-11-14 09:00:38,0.07279029462738301,0,0,0,1,0,0
BHMBCCMKT01,577,61,0,2,2016-11-14 09:27:40,0.10571923743500866,1,0,0,0,0,0
BHMBCCMKT01,577,85,0,3,2016-11-14 10:00:37,0.14731369150779897,0,0,0,1,0,0
BHMBCCMKT01,577,99,0,4,2016-11-14 10:27:38,0.17157712305025996,0,1,0,0,0,0
BHMBCCMKT01,577,129,0,5,2016-11-14 11:00:39,0.22357019064124783,0,1,0,0,1,0
BHMBCCMKT01,577,135,0,9,2016-11-14 11:27:40,0.2339688041594454,0,1,0,0,2,0
BHMBCCMKT01,577,158,0,9,2016-11-14 12:00:37,0.2738301559792028,0,1,0,0,2,0
BHMBCCMKT01,577,154,0,6,2016-11-14 12:27:39,0.2668977469670711,1,0,0,0,1,0
BHMBCCMKT01,577,163,0,8,2016-11-14 13:00:38,0.2824956672443674,0,1,0,0,2,0
BHMBCCMKT01,577,152,0,9,2016-11-14 13:27:41,0.2634315424610052,0,1,0,0,2,0
BHMBCCMKT01,577,143,0,5,2016-11-14 14:00:38,0.24783362218370883,0,1,0,0,1,0
BHMBCCMKT01,577,126,0,5,2016-11-14 14:33:40,0.21837088388214904,0,1,0,0,1,0
BHMBCCMKT01,577,121,0,3,2016-11-14 15:00:38,0.2097053726169844,0,1,0,0,0,0
BHMBCCMKT01,577,113,0,3,2016-11-14 15:27:42,0.19584055459272098,0,1,0,0,0,0
BHMBCCMKT01,577,103,0,2,2016-11-14 16:00:39,0.17850953206239167,1,0,0,0,0,0
BHMBCCMKT01,577,89,0,2,2016-11-14 16:27:39,0.15424610051993068,1,0,0,0,0,0
BHMBCCMKT01,577,32,0,2,2016-11-15 07:57:43,0.05545927209705372,0,0,1,0,0,1
BHMBCCMKT01,577,38,0,1,2016-11-15 08:30:47,0.0658578856152513,0,1,0,0,0,1
BHMBCCMKT01,577,47,0,1,2016-11-15 08:57:45,0.08145580589254767,1,0,0,0,0,1
BHMBCCMKT01,577,79,0,3,2016-11-15 09:30:46,0.1369150779896014,0,0,0,1,0,1
BHMBCCMKT01,577,113,0,3,2016-11-15 09:57:44,0.19584055459272098,0,1,0,0,0,1
BHMBCCMKT01,577,171,0,5,2016-11-15 10:30:47,0.29636048526863085,0,1,0,0,1,1
BHMBCCMKT01,577,209,0,6,2016-11-15 11:03:48,0.36221837088388215,0,1,0,0,1,1
BHMBCCMKT01,577,226,0,7,2016-11-15 11:30:46,0.39168110918544197,1,0,0,0,1,1
BHMBCCMKT01,577,227,0,6,2016-11-15 11:57:47,0.3934142114384749,0,1,0,0,1,1
BHMBCCMKT01,577,222,0,10,2016-11-15 12:30:45,0.3847487001733102,0,1,0,0,2,1
BHMBCCMKT01,577,230,0,10,2016-11-15 12:57:48,0.3986135181975737,0,1,0,0,2,1
BHMBCCMKT01,577,233,0,6,2016-11-15 13:30:48,0.4038128249566724,0,1,0,0,1,1
BHMBCCMKT01,577,248,0,5,2016-11-15 14:03:46,0.42980935875216636,0,0,0,1,1,1
BHMBCCMKT01,577,216,0,4,2016-11-15 14:30:48,0.37435008665511266,0,1,0,0,1,1
BHMBCCMKT01,577,170,0,3,2016-11-15 15:03:48,0.29462738301559793,0,1,0,0,0,1
BHMBCCMKT01,577,158,0,4,2016-11-15 15:30:49,0.2738301559792028,0,1,0,0,1,1
BHMBCCMKT01,577,136,0,3,2016-11-15 15:57:49,0.23570190641247835,0,1,0,0,0,1
BHMBCCMKT01,577,114,0,3,2016-11-15 16:30:46,0.1975736568457539,1,0,0,0,0,1
BHMBCCMKT01,577,38,0,2,2016-11-16 08:00:51,0.0658578856152513,0,1,0,0,0,2
BHMBCCMKT01,577,40,0,3,2016-11-16 08:27:50,0.06932409012131716,0,0,1,0,1,2
BHMBCCMKT01,577,54,0,1,2016-11-16 09:00:51,0.09358752166377816,0,1,0,0,0,2
BHMBCCMKT01,577,64,0,2,2016-11-16 09:27:53,0.11091854419410745,0,1,0,0,0,2
BHMBCCMKT01,577,99,0,3,2016-11-16 10:00:54,0.17157712305025996,1,0,0,0,0,2
BHMBCCMKT01,577,129,0,4,2016-11-16 10:33:53,0.22357019064124783,0,0,0,1,1,2
BHMBCCMKT01,577,149,0,6,2016-11-16 11:00:51,0.2582322357019064,0,0,0,1,1,2
BHMBCCMKT01,577,163,0,6,2016-11-16 11:27:51,0.2824956672443674,0,1,0,0,1,2
BHMBCCMKT01,577,174,0,9,2016-11-16 12:00:54,0.30155979202772965,0,1,0,0,2,2
BHMBCCMKT01,577,172,0,9,2016-11-16 12:27:54,0.29809358752166376,0,1,0,0,2,2
BHMBCCMKT01,577,176,0,8,2016-11-16 13:00:54,0.3050259965337955,1,0,0,0,2,2
BHMBCCMKT01,577,187,0,6,2016-11-16 13:27:55,0.3240901213171577,0,1,0,0,1,2
BHMBCCMKT01,577,182,0,4,2016-11-16 14:00:55,0.31542461005199307,1,0,0,0,1,2
BHMBCCMKT01,577,181,0,4,2016-11-16 14:27:52,0.31369150779896016,0,1,0,0,1,2
BHMBCCMKT01,577,159,0,2,2016-11-16 15:00:55,0.2755632582322357,1,0,0,0,0,2
BHMBCCMKT01,577,145,0,3,2016-11-16 15:33:56,0.2512998266897747,0,1,0,0,0,2
BHMBCCMKT01,577,140,0,2,2016-11-16 16:00:57,0.24263431542461006,0,0,0,1,0,2
BHMBCCMKT01,577,125,0,3,2016-11-16 16:33:57,0.21663778162911612,1,0,0,0,0,2
BHMBCCMKT01,577,34,0,2,2016-11-17 08:04:02,0.058925476603119586,0,1,0,0,0,3
BHMBCCMKT01,577,38,0,2,2016-11-17 08:31:01,0.0658578856152513,0,0,0,1,0,3
BHMBCCMKT01,577,51,0,2,2016-11-17 09:03:57,0.08838821490467938,0,1,0,0,0,3
BHMBCCMKT01,577,69,0,3,2016-11-17 09:31:01,0.1195840554592721,0,1,0,0,0,3
BHMBCCMKT01,577,108,0,2,2016-11-17 09:57:02,0.18717504332755633,0,1,0,0,0,3
BHMBCCMKT01,577,146,0,7,2016-11-17 10:31:02,0.2530329289428076,0,1,0,0,2,3
BHMBCCMKT01,577,182,0,7,2016-11-17 11:04:02,0.31542461005199307,1,0,0,0,1,3
BHMBCCMKT01,577,186,0,9,2016-11-17 11:31:02,0.3223570190641248,1,0,0,0,2,3
BHMBCCMKT01,577,209,0,10,2016-11-17 12:04:02,0.36221837088388215,0,1,0,0,2,3
BHMBCCMKT01,577,210,0,7,2016-11-17 12:31:03,0.36395147313691506,0,1,0,0,1,3
BHMBCCMKT01,577,214,0,9,2016-11-17 13:04:03,0.3708838821490468,0,1,0,0,2,3
BHMBCCMKT01,577,212,0,10,2016-11-17 13:31:03,0.36741767764298094,0,1,0,0,2,3
BHMBCCMKT01,577,193,0,5,2016-11-17 14:04:03,0.3344887348353553,0,1,0,0,1,3
BHMBCCMKT01,577,175,0,6,2016-11-17 14:30:59,0.30329289428076256,0,1,0,0,1,3
BHMBCCMKT01,577,150,0,5,2016-11-17 14:58:03,0.25996533795493937,0,0,0,1,1,3
BHMBCCMKT01,577,136,0,2,2016-11-17 15:30:59,0.23570190641247835,0,1,0,0,0,3
BHMBCCMKT01,577,130,0,3,2016-11-17 15:58:03,0.22530329289428075,0,1,0,0,0,3
BHMBCCMKT01,577,114,0,3,2016-11-17 16:31:04,0.1975736568457539,0,1,0,0,0,3
BHMBCCMKT01,577,35,0,2,2016-11-18 08:01:05,0.060658578856152515,0,1,0,0,0,4
BHMBCCMKT01,577,35,0,1,2016-11-18 08:01:05,0.060658578856152515,0,0,0,1,0,4
BHMBCCMKT01,577,37,0,1,2016-11-18 08:27:05,0.06412478336221837,1,0,0,0,0,4
BHMBCCMKT01,577,73,0,2,2016-11-18 09:27:07,0.1265164644714038,1,0,0,0,0,4
BHMBCCMKT01,577,117,0,3,2016-11-18 10:01:06,0.2027729636048527,0,1,0,0,0,4
BHMBCCMKT01,577,157,0,4,2016-11-18 10:27:05,0.2720970537261698,0,1,0,0,0,4
BHMBCCMKT01,577,194,0,6,2016-11-18 11:01:06,0.3362218370883882,0,1,0,0,1,4
BHMBCCMKT01,577,197,0,6,2016-11-18 11:34:08,0.341421143847487,0,1,0,0,1,4
BHMBCCMKT01,577,205,0,10,2016-11-18 12:01:06,0.35528596187175043,0,0,1,0,2,4
BHMBCCMKT01,577,193,0,10,2016-11-18 12:27:09,0.3344887348353553,0,1,0,0,2,4
BHMBCCMKT01,577,201,0,9,2016-11-18 13:01:10,0.3483535528596187,0,1,0,0,2,4
